date,OhioAndKentucky,East,DAYTON,AEP,DUQ,DOM,hour
2014/11/1,2951,1688,1903,14701,1450,9984,15
2014/11/1,2909,1641,1872,14486,1449,10084,16
2014/11/1,2857,1662,1855,14527,1467,10033,17
2014/11/1,2876,1624,1852,14669,1490,10205,18
2014/11/1,2944,1651,1905,15071,1550,10630,19
2014/11/1,3058,1691,1980,15418,1557,10748,20
2014/11/1,3031,1730,1947,15199,1516,10512,21
2014/11/1,2971,1651,1909,14886,1503,10225,22
2014/11/1,2838,1652,1830,14398,1432,9771,23
2014/11/2,2733,1588,1749,13843,1352,9285,0
2014/11/2,2623,1589,1682,13297,1222,8839,1
2014/11/2,2562,1566,1634,13190,1240,8562,2
2014/11/2,2515,1616,1618,12835,1238,8522,3
2014/11/2,2516,1633,1622,12972,1198,8544,4
2014/11/2,2550,1664,1646,13200,1188,8728,5
2014/11/2,2633,1733,1693,13526,1217,9018,6
2014/11/2,2737,1798,1770,13955,1275,9487,7
2014/11/2,2777,1885,1826,14498,1275,10066,8
2014/11/2,2842,1869,1881,14851,1331,10585,9
2014/11/2,2806,1754,1869,14691,1392,10842,10
2014/11/2,2753,1593,1820,14284,1394,10710,11
2014/11/2,2674,1454,1781,13756,1375,10368,12
2014/11/2,2607,1377,1740,13419,1363,10112,13
2014/11/2,2548,1361,1697,13535,1380,9865,14
2014/11/2,2522,1249,1659,13082,1345,9716,15
2014/11/2,2498,1204,1643,13032,1370,9653,16
2014/11/2,2560,1299,1667,13276,1428,10004,17
2014/11/2,2740,1369,1793,14268,1488,10944,18
2014/11/2,2943,1572,1919,15154,1548,11307,19
2014/11/2,2950,1620,1927,15193,1515,11290,20
2014/11/2,2919,1640,1901,15108,1512,11114,21
2014/11/2,2817,1635,1835,14699,1490,10623,22
2014/11/2,2673,1570,1776,14293,1433,10049,23
2014/11/3,2576,1538,1711,13934,1373,9601,0
2014/11/3,2484,1475,1669,13849,1371,9337,1
2014/11/3,2446,1518,1657,13754,1292,9239,2
2014/11/3,2410,1549,1649,13742,1305,9273,3
2014/11/3,2419,1519,1652,13945,1327,9517,4
2014/11/3,2481,1566,1702,14267,1348,10138,5
2014/11/3,2680,1612,1835,15265,1419,11445,6
2014/11/3,3000,1799,2050,16704,1591,12020,7
2014/11/3,3085,1803,2140,17151,1611,12260,8
2014/11/3,3074,1712,2151,16894,1669,11656,9
2014/11/3,3067,1585,2153,16370,1656,10676,10
2014/11/3,3031,1465,2143,15894,1652,10319,11
2014/11/3,2985,1396,2094,15377,1650,10352,12
2014/11/3,2957,1327,2065,15103,1623,10074,13
2014/11/3,2916,1281,2050,14813,1635,9896,14
2014/11/3,2883,1263,2012,14476,1608,9729,15
2014/11/3,2862,1226,1972,14361,1579,9684,16
2014/11/3,2846,1247,1969,14293,1601,9880,17
2014/11/3,2954,1336,2042,15041,1688,10761,18
2014/11/3,3104,1482,2141,15633,1686,11091,19
2014/11/3,3058,1486,2117,15616,1668,10981,20
2014/11/3,2991,1454,2059,15394,1649,10635,21
2014/11/3,2843,1417,1974,14829,1550,10062,22
2014/11/3,2645,1384,1854,14123,1463,9373,23
2014/11/4,2469,1282,1741,13448,1357,8696,0
2014/11/4,2355,1256,1670,13003,1294,8228,1
2014/11/4,2264,1238,1619,12724,1265,8123,2
2014/11/4,2248,1254,1589,12625,1272,8013,3
2014/11/4,2239,1238,1572,12771,1265,8138,4
2014/11/4,2300,1280,1618,13067,1292,8512,5
2014/11/4,2472,1392,1736,13730,1370,9279,6
2014/11/4,2743,1496,1959,15029,1488,10172,7
2014/11/4,2856,1526,2049,15576,1547,10481,8
2014/11/4,2851,1508,2058,15545,1507,10385,9
2014/11/4,2899,1463,2036,15197,1584,10225,10
2014/11/4,2901,1379,2030,14942,1595,10002,11
2014/11/4,2909,1311,2024,14543,1596,9879,12
2014/11/4,2904,1267,2009,14450,1606,9759,13
2014/11/4,2907,1227,2027,14386,1618,9691,14
2014/11/4,2922,1225,1995,14291,1601,9565,15
2014/11/4,2928,1209,1980,14003,1583,9506,16
2014/11/4,2952,1222,1993,14210,1581,9629,17
2014/11/4,3070,1342,2090,14996,1673,10422,18
2014/11/4,3137,1456,2116,15271,1690,10653,19
2014/11/4,3094,1433,2079,15195,1657,10474,20
2014/11/4,3003,1455,2029,14951,1616,10170,21
2014/11/4,2873,1363,1936,14317,1536,9578,22
2014/11/4,2664,1241,1802,13501,1439,8823,23
2014/11/5,2471,1144,1692,12629,1358,8210,0
2014/11/5,2354,1090,1604,12203,1290,7752,1
2014/11/5,2264,1045,1563,11892,1254,7486,2
2014/11/5,2220,1033,1523,11780,1223,7406,3
2014/11/5,2204,1028,1522,11718,1223,7462,4
2014/11/5,2268,1065,1567,12011,1264,7736,5
2014/11/5,2456,1087,1707,12799,1330,8519,6
2014/11/5,2783,1264,1929,14143,1451,9645,7
2014/11/5,2926,1295,2041,14682,1529,9987,8
2014/11/5,2944,1247,2057,14644,1575,9889,9
2014/11/5,2968,1256,2053,14654,1622,9755,10
2014/11/5,2976,1229,2053,14591,1627,9549,11
2014/11/5,2947,1231,2032,14443,1631,9706,12
2014/11/5,2952,1213,2014,14405,1633,9643,13
2014/11/5,2937,1215,2006,14264,1613,9565,14
2014/11/5,2933,1189,1982,14166,1599,9498,15
2014/11/5,2923,1207,1962,14092,1587,9479,16
2014/11/5,2958,1264,1981,14281,1603,9742,17
2014/11/5,3075,1444,2063,14930,1718,10605,18
2014/11/5,3132,1471,2140,15280,1696,10723,19
2014/11/5,3118,1481,2113,15238,1672,10594,20
2014/11/5,3028,1389,2068,14974,1620,10211,21
2014/11/5,2903,1368,1991,14416,1588,9540,22
2014/11/5,2678,1271,1858,13501,1468,8768,23
2014/11/6,2482,1178,1747,12912,1371,8190,0
2014/11/6,2336,1102,1655,12357,1305,7711,1
2014/11/6,2283,1053,1604,12074,1270,7442,2
2014/11/6,2256,1052,1564,11873,1262,7332,3
2014/11/6,2240,1049,1554,11761,1238,7336,4
2014/11/6,2287,1099,1586,12068,1272,7636,5
2014/11/6,2467,1169,1709,12845,1377,8344,6
2014/11/6,2796,1376,1920,14280,1475,9451,7
2014/11/6,2957,1377,2024,14757,1583,9953,8
2014/11/6,3000,1336,2052,14802,1637,9898,9
2014/11/6,2973,1361,2053,14888,1637,9868,10
2014/11/6,3046,1297,2089,14795,1668,9859,11
2014/11/6,3062,1292,2085,14757,1668,9848,12
2014/11/6,3062,1339,2089,14747,1632,9826,13
2014/11/6,3045,1336,2072,14755,1645,9787,14
2014/11/6,3060,1377,2061,14648,1628,9784,15
2014/11/6,3058,1400,2057,14703,1643,9715,16
2014/11/6,3130,1460,2091,14950,1699,10005,17
2014/11/6,3262,1558,2186,15508,1736,10560,18
2014/11/6,3333,1646,2212,15882,1736,10674,19
2014/11/6,3267,1674,2182,15749,1693,10487,20
2014/11/6,3227,1651,2137,15557,1645,10140,21
2014/11/6,3083,1599,2065,14988,1552,9598,22
2014/11/6,2880,1489,1940,14244,1493,8861,23
2014/11/7,2694,1399,1840,13511,1413,8280,0
2014/11/7,2556,1348,1762,13025,1345,7886,1
2014/11/7,2476,1320,1713,12757,1314,7691,2
2014/11/7,2422,1314,1675,12602,1307,7565,3
2014/11/7,2438,1315,1666,12742,1299,7729,4
2014/11/7,2495,1330,1706,13070,1291,8086,5
2014/11/7,2663,1460,1827,13822,1417,8867,6
2014/11/7,2991,1658,2047,15309,1565,10094,7
2014/11/7,3173,1658,2144,15890,1615,10544,8
2014/11/7,3166,1620,2148,15928,1711,10395,9
2014/11/7,3159,1585,2149,16082,1746,10200,10
2014/11/7,3159,1528,2133,16055,1747,10083,11
2014/11/7,3123,1491,2090,15704,1704,9936,12
2014/11/7,3042,1425,2060,15708,1700,9772,13
2014/11/7,2983,1366,2036,15504,1682,9646,14
2014/11/7,2936,1249,2003,15231,1677,9591,15
2014/11/7,2894,1187,1970,14940,1660,9528,16
2014/11/7,2901,1280,1972,15069,1680,9852,17
2014/11/7,3043,1437,2047,15818,1759,10722,18
2014/11/7,3171,1598,2113,16184,1757,10947,19
2014/11/7,3159,1627,2088,16019,1705,10812,20
2014/11/7,3107,1670,2066,15948,1541,10618,21
2014/11/7,3041,1629,2008,15647,1580,10334,22
2014/11/7,2904,1630,1910,15310,1475,9960,23
2014/11/8,2779,1557,1803,14515,1420,9547,0
2014/11/8,2646,1544,1707,14191,1367,9234,1
2014/11/8,2587,1532,1658,13832,1346,9161,2
2014/11/8,2540,1518,1616,13812,1313,9216,3
2014/11/8,2528,1538,1611,13722,1305,9390,4
2014/11/8,2558,1581,1630,14020,1317,9648,5
2014/11/8,2613,1606,1684,14365,1345,10230,6
2014/11/8,2732,1598,1766,14890,1390,10830,7
2014/11/8,2812,1696,1833,15415,1429,11292,8
2014/11/8,2867,1699,1890,15555,1474,11253,9
2014/11/8,2925,1639,1940,15367,1500,10815,10
2014/11/8,2891,1556,1903,15013,1511,10372,11
2014/11/8,2840,1471,1847,14647,1495,9955,12
2014/11/8,2760,1391,1796,14186,1478,9703,13
2014/11/8,2680,1352,1751,13906,1456,9361,14
2014/11/8,2628,1264,1721,13679,1451,9201,15
2014/11/8,2640,1266,1738,13622,1456,9209,16
2014/11/8,2720,1301,1780,13910,1473,9469,17
2014/11/8,2869,1381,1873,14603,1563,10445,18
2014/11/8,2912,1494,1893,14778,1571,10612,19
2014/11/8,2873,1490,1857,14672,1536,10528,20
2014/11/8,2820,1455,1814,14349,1519,10363,21
2014/11/8,2734,1393,1750,13966,1470,10044,22
2014/11/8,2576,1347,1682,13474,1414,9577,23
2014/11/9,2461,1285,1599,12906,1339,8994,0
2014/11/9,2366,1225,1525,12444,1290,8601,1
2014/11/9,2299,1211,1486,12044,1241,8336,2
2014/11/9,2256,1195,1459,11982,1226,8219,3
2014/11/9,2251,1215,1458,11972,1215,8178,4
2014/11/9,2306,1259,1475,12142,1214,8297,5
2014/11/9,2379,1290,1506,12461,1240,8551,6
2014/11/9,2484,1375,1533,12901,1273,9005,7
2014/11/9,2552,1440,1624,13261,1290,9436,8
2014/11/9,2625,1476,1714,13614,1339,9818,9
2014/11/9,2655,1464,1752,13800,1371,9797,10
2014/11/9,2647,1345,1748,13402,1401,9565,11
2014/11/9,2618,1308,1733,13193,1419,9302,12
2014/11/9,2570,1232,1695,13061,1428,9156,13
2014/11/9,2541,1208,1667,13053,1416,8972,14
2014/11/9,2518,1175,1640,12853,1399,8892,15
2014/11/9,2501,1179,1633,12859,1394,8869,16
2014/11/9,2565,1210,1689,13143,1428,9162,17
2014/11/9,2776,1296,1840,14058,1539,10184,18
2014/11/9,2927,1454,1903,14597,1559,10485,19
2014/11/9,2919,1521,1900,14666,1545,10526,20
2014/11/9,2876,1525,1857,14693,1511,10329,21
2014/11/9,2763,1477,1790,14278,1474,9932,22
2014/11/9,2625,1421,1706,13805,1402,9420,23
2014/11/10,2500,1355,1644,13216,1311,8894,0
2014/11/10,2398,1340,1597,13053,1223,8601,1
2014/11/10,2360,1329,1577,12788,1237,8593,2
2014/11/10,2365,1360,1562,12911,1263,8680,3
2014/11/10,2362,1350,1571,13013,1308,8849,4
2014/11/10,2469,1421,1616,13466,1260,9300,5
2014/11/10,2653,1551,1737,14470,1354,10305,6
2014/11/10,2961,1749,1965,16027,1489,11574,7
2014/11/10,3157,1782,2059,16587,1540,11925,8
2014/11/10,3134,1651,2066,16296,1571,11466,9
2014/11/10,3088,1486,2051,15822,1598,10831,10
2014/11/10,3070,1404,2049,15317,1586,10409,11
2014/11/10,3040,1328,2019,15208,1594,10162,12
2014/11/10,3018,1267,2005,14914,1610,9959,13
2014/11/10,2994,1222,1990,14702,1591,9818,14
2014/11/10,2966,1174,1958,14638,1465,9687,15
2014/11/10,2924,1155,1928,14321,1548,9645,16
2014/11/10,2922,1216,1917,14352,1552,9832,17
2014/11/10,3053,1329,2024,15097,1658,10736,18
2014/11/10,3185,1476,2105,15562,1648,10967,19
2014/11/10,3164,1509,2079,15590,1591,10792,20
2014/11/10,3059,1502,2037,15398,1579,10515,21
2014/11/10,2930,1405,1949,14954,1530,10027,22
2014/11/10,2699,1347,1819,14194,1413,9385,23
2014/11/11,2504,1236,1713,13428,1334,8735,0
2014/11/11,2383,1159,1630,12992,1292,8383,1
2014/11/11,2308,1138,1577,12769,1255,8222,2
2014/11/11,2261,1156,1546,12705,1258,8222,3
2014/11/11,2254,1115,1536,12714,1262,8317,4
2014/11/11,2317,1191,1579,13115,1282,8626,5
2014/11/11,2473,1318,1692,13943,1372,9363,6
2014/11/11,2796,1528,1905,15339,1474,10464,7
2014/11/11,2922,1466,1996,15864,1513,10837,8
2014/11/11,2901,1352,1981,15761,1531,10637,9
2014/11/11,2918,1362,1984,15458,1543,10469,10
2014/11/11,2965,1321,1998,14958,1569,10326,11
2014/11/11,2958,1251,1980,14662,1582,10018,12
2014/11/11,2938,1238,1974,14467,1579,9931,13
2014/11/11,2944,1168,1978,14428,1602,9832,14
2014/11/11,2944,1206,1961,14394,1590,9820,15
2014/11/11,2935,1111,1947,14285,1560,9848,16
2014/11/11,2987,1206,1980,14423,1562,10026,17
2014/11/11,3123,1347,2075,15015,1626,10764,18
2014/11/11,3130,1452,2083,15268,1626,10859,19
2014/11/11,3107,1462,2049,15315,1613,10614,20
2014/11/11,3043,1456,2031,15177,1594,10298,21
2014/11/11,2940,1402,1962,14571,1543,9702,22
2014/11/11,2794,1333,1851,13816,1444,8908,23
2014/11/12,2639,1244,1756,12963,1350,8203,0
2014/11/12,2537,1187,1692,12567,1273,7692,1
2014/11/12,2494,1193,1656,12390,1226,7409,2
2014/11/12,2485,1220,1632,12377,1257,7300,3
2014/11/12,2489,1254,1642,12408,1260,7258,4
2014/11/12,2570,1320,1688,12665,1233,7560,5
2014/11/12,2778,1452,1828,13555,1338,8240,6
2014/11/12,3091,1668,2050,15092,1499,9470,7
2014/11/12,3256,1707,2180,15721,1567,9938,8
2014/11/12,3274,1671,2195,15759,1608,9874,9
2014/11/12,3274,1684,2227,15825,1656,9827,10
2014/11/12,3320,1687,2236,15946,1684,9881,11
2014/11/12,3300,1677,2217,15782,1630,9853,12
2014/11/12,3257,1638,2191,15990,1647,9818,13
2014/11/12,3231,1649,2168,15970,1700,9793,14
2014/11/12,3179,1603,2140,15781,1684,9679,15
2014/11/12,3186,1639,2130,15718,1689,9656,16
2014/11/12,3263,1707,2181,16045,1715,9725,17
2014/11/12,3439,1817,2297,16825,1779,10509,18
2014/11/12,3487,1889,2335,17081,1765,10609,19
2014/11/12,3428,1866,2308,16878,1769,10502,20
2014/11/12,3353,1866,2266,16670,1742,10278,21
2014/11/12,3260,1787,2183,16148,1652,9811,22
2014/11/12,3081,1676,2057,15254,1535,9041,23
2014/11/13,2893,1605,1941,14500,1467,8395,0
2014/11/13,2791,1524,1864,13875,1386,8040,1
2014/11/13,2698,1523,1813,13730,1355,7945,2
2014/11/13,2668,1507,1785,13637,1341,7921,3
2014/11/13,2660,1542,1788,13669,1325,8088,4
2014/11/13,2691,1582,1835,13902,1375,8445,5
2014/11/13,2879,1703,1969,14745,1468,9343,6
2014/11/13,3216,1873,2195,16323,1597,10651,7
2014/11/13,3360,1890,2311,16997,1667,11137,8
2014/11/13,3380,1775,2321,17048,1686,11001,9
2014/11/13,3398,1774,2328,17107,1756,10925,10
2014/11/13,3447,1812,2349,17311,1771,10894,11
2014/11/13,3431,1878,2344,17208,1772,10798,12
2014/11/13,3400,1882,2341,17160,1779,10748,13
2014/11/13,3418,1855,2332,17223,1777,10839,14
2014/11/13,3429,1851,2323,17134,1761,10924,15
2014/11/13,3428,1857,2307,17126,1779,11019,16
2014/11/13,3478,1922,2331,17266,1838,11550,17
2014/11/13,3631,2000,2434,17982,1909,12202,18
2014/11/13,3682,2142,2481,18167,1869,12270,19
2014/11/13,3655,2122,2445,18178,1867,12196,20
2014/11/13,3583,2121,2399,18047,1822,11903,21
2014/11/13,3460,2061,2327,17556,1715,11342,22
2014/11/13,3240,2005,2187,16636,1663,10601,23
2014/11/14,3072,1901,2068,15881,1541,9953,0
2014/11/14,2962,1836,2001,15436,1499,9590,1
2014/11/14,2883,1805,1942,15174,1454,9405,2
2014/11/14,2852,1825,1920,15095,1420,9433,3
2014/11/14,2877,1850,1916,15149,1404,9618,4
2014/11/14,2983,1908,1964,15567,1486,10084,5
2014/11/14,3181,2042,2082,16373,1575,10985,6
2014/11/14,3508,2189,2314,17841,1706,12290,7
2014/11/14,3630,2230,2403,18427,1737,12735,8
2014/11/14,3598,2137,2378,18316,1797,12442,9
2014/11/14,3529,2041,2343,17962,1795,12238,10
2014/11/14,3428,1947,2292,17868,1796,12036,11
2014/11/14,3337,1867,2254,17558,1784,11706,12
2014/11/14,3301,1876,2236,17243,1729,11400,13
2014/11/14,3269,1719,2237,17124,1738,11184,14
2014/11/14,3236,1664,2216,17034,1777,11144,15
2014/11/14,3219,1753,2184,16972,1773,11270,16
2014/11/14,3218,1772,2205,17230,1769,11755,17
2014/11/14,3392,1948,2283,18027,1862,12837,18
2014/11/14,3515,2046,2325,18258,1826,13016,19
2014/11/14,3469,2092,2287,18145,1760,12937,20
2014/11/14,3443,2074,2262,17964,1714,12852,21
2014/11/14,3380,2086,2203,17502,1726,12583,22
2014/11/14,3239,2076,2117,17056,1629,12115,23
2014/11/15,3117,2059,2007,16386,1536,11636,0
2014/11/15,3038,2052,1937,15981,1493,11317,1
2014/11/15,2974,2073,1892,15862,1386,11199,2
2014/11/15,2944,2064,1882,15780,1404,11201,3
2014/11/15,2970,2099,1883,15928,1409,11339,4
2014/11/15,3006,2164,1925,16213,1425,11576,5
2014/11/15,3120,2163,1983,16714,1468,12046,6
2014/11/15,3238,2237,2088,17220,1504,12610,7
2014/11/15,3338,2278,2161,17702,1526,13004,8
2014/11/15,3365,2255,2194,17701,1594,12927,9
2014/11/15,3298,2117,2175,17243,1609,12460,10
2014/11/15,3220,1954,2132,16804,1604,11919,11
2014/11/15,3166,1801,2074,16166,1617,11480,12
2014/11/15,3100,1718,2030,15623,1609,10953,13
2014/11/15,3012,1632,1987,15188,1551,10580,14
2014/11/15,2960,1581,1934,15022,1532,10299,15
2014/11/15,2941,1582,1919,14935,1536,10307,16
2014/11/15,3016,1644,1971,15350,1543,10752,17
2014/11/15,3199,1783,2085,16314,1679,11967,18
2014/11/15,3266,1836,2117,16702,1677,12396,19
2014/11/15,3240,1758,2100,16647,1670,12449,20
2014/11/15,3186,1838,2065,16439,1654,12481,21
2014/11/15,3094,1761,2001,16046,1627,12268,22
2014/11/15,2950,1726,1909,15459,1558,11881,23
2014/11/16,2813,1671,1801,14887,1489,11451,0
2014/11/16,2709,1600,1729,14401,1427,11049,1
2014/11/16,2641,1545,1675,14020,1391,10812,2
2014/11/16,2599,1524,1650,13807,1364,10584,3
2014/11/16,2581,1514,1639,13840,1352,10470,4
2014/11/16,2592,1524,1647,13959,1342,10497,5
2014/11/16,2649,1549,1690,14100,1371,10651,6
2014/11/16,2725,1585,1745,14412,1392,10928,7
2014/11/16,2840,1649,1814,14731,1431,11227,8
2014/11/16,2938,1714,1897,15273,1472,11577,9
2014/11/16,3030,1750,1958,15486,1528,11499,10
2014/11/16,3036,1721,1977,15411,1568,11279,11
2014/11/16,3010,1690,1979,15209,1593,11003,12
2014/11/16,3022,1676,1970,15177,1592,10808,13
2014/11/16,3014,1693,1957,15180,1570,10654,14
2014/11/16,3013,1647,1939,15153,1557,10600,15
2014/11/16,2989,1655,1958,15294,1577,10693,16
2014/11/16,3089,1617,2010,15817,1641,11169,17
2014/11/16,3262,1788,2128,16615,1694,11836,18
2014/11/16,3282,1785,2135,16687,1672,11817,19
2014/11/16,3257,1758,2120,16593,1674,11770,20
2014/11/16,3185,1755,2068,16370,1654,11416,21
2014/11/16,3068,1658,2004,15853,1620,10852,22
2014/11/16,2910,1568,1920,15136,1558,10185,23
2014/11/17,2785,1476,1853,14535,1524,9469,0
2014/11/17,2681,1405,1803,13956,1377,8991,1
2014/11/17,2635,1390,1770,13707,1379,8770,2
2014/11/17,2620,1394,1759,13677,1366,8713,3
2014/11/17,2652,1423,1775,13852,1378,8761,4
2014/11/17,2729,1416,1831,14116,1409,9149,5
2014/11/17,2930,1577,1965,15044,1498,9925,6
2014/11/17,3171,1736,2146,16480,1639,11148,7
2014/11/17,3337,1853,2275,17061,1697,11598,8
2014/11/17,3403,1855,2318,17282,1694,11453,9
2014/11/17,3464,1900,2365,17312,1722,11435,10
2014/11/17,3521,1941,2393,17349,1756,11384,11
2014/11/17,3553,1954,2394,17323,1793,11228,12
2014/11/17,3532,1984,2358,17352,1797,11142,13
2014/11/17,3568,1980,2366,17355,1804,11009,14
2014/11/17,3635,1999,2389,17382,1783,10881,15
2014/11/17,3613,2057,2381,17598,1777,10855,16
2014/11/17,3661,2025,2415,17995,1858,11172,17
2014/11/17,3875,2257,2578,18959,1959,11775,18
2014/11/17,3956,2355,2660,19343,1894,11714,19
2014/11/17,3930,2352,2613,19338,1911,11539,20
2014/11/17,3871,2339,2582,19131,1883,11214,21
2014/11/17,3736,2280,2497,18632,1823,10635,22
2014/11/17,3549,2211,2375,17889,1726,10038,23
2014/11/18,3378,2114,2274,17373,1645,9427,0
2014/11/18,3287,2101,2199,17168,1614,9151,1
2014/11/18,3241,2066,2167,16961,1562,9200,2
2014/11/18,3222,2116,2152,16937,1525,9359,3
2014/11/18,3245,2128,2158,17204,1529,9757,4
2014/11/18,3326,2196,2216,17586,1572,10401,5
2014/11/18,3529,2337,2352,18544,1638,11592,6
2014/11/18,3837,2506,2553,19875,1787,13061,7
2014/11/18,3928,2511,2656,20385,1874,13459,8
2014/11/18,3880,2411,2662,20291,1922,13255,9
2014/11/18,3852,2361,2637,20073,1961,13089,10
2014/11/18,3812,2265,2614,19922,1974,12912,11
2014/11/18,3737,2222,2571,19520,1945,12650,12
2014/11/18,3690,2098,2547,19368,1938,12428,13
2014/11/18,3666,2056,2534,19179,1945,12331,14
2014/11/18,3688,2018,2545,18947,1904,12284,15
2014/11/18,3759,1999,2550,18887,1901,12503,16
2014/11/18,3842,2070,2582,19372,1928,13256,17
2014/11/18,4009,2260,2707,20371,2056,14556,18
2014/11/18,4096,2404,2765,20783,2058,14867,19
2014/11/18,4028,2427,2732,20764,2043,14876,20
2014/11/18,3957,2434,2669,20611,1993,14709,21
2014/11/18,3840,2406,2580,20140,1918,14380,22
2014/11/18,3606,2353,2437,19168,1832,13699,23
2014/11/19,3414,2268,2319,18488,1755,13115,0
2014/11/19,3318,2262,2244,18221,1651,12946,1
2014/11/19,3263,2267,2199,18020,1637,12882,2
2014/11/19,3248,2280,2170,17918,1631,13007,3
2014/11/19,3282,2312,2180,18023,1626,13293,4
2014/11/19,3372,2352,2232,18387,1645,13814,5
2014/11/19,3550,2394,2365,19333,1723,14752,6
2014/11/19,3851,2499,2566,20656,1844,16053,7
2014/11/19,3935,2483,2664,21181,1920,16199,8
2014/11/19,3852,2287,2659,20594,1929,15261,9
2014/11/19,3785,2127,2641,19991,1915,14250,10
2014/11/19,3703,1939,2601,19415,1920,13626,11
2014/11/19,3621,1819,2530,18717,1905,13129,12
2014/11/19,3562,1701,2502,18216,1918,12779,13
2014/11/19,3561,1601,2475,17858,1908,12494,14
2014/11/19,3516,1527,2447,17587,1889,12283,15
2014/11/19,3431,1515,2411,17553,1903,12347,16
2014/11/19,3462,1554,2448,17832,1906,13085,17
2014/11/19,3676,1749,2561,18658,1989,14270,18
2014/11/19,3721,1892,2581,18906,1990,14494,19
2014/11/19,3672,1896,2545,18800,1940,14441,20
2014/11/19,3641,1889,2491,18534,1892,14240,21
2014/11/19,3497,1818,2411,18079,1807,13583,22
2014/11/19,3329,1736,2280,17159,1713,12635,23
2014/11/20,3144,1623,2174,16356,1599,11916,0
2014/11/20,3026,1561,2082,15817,1532,11449,1
2014/11/20,2980,1546,2031,15453,1497,11234,2
2014/11/20,2982,1539,2027,15307,1499,11206,3
2014/11/20,2987,1581,2023,15335,1519,11256,4
2014/11/20,3053,1627,2068,15678,1546,11628,5
2014/11/20,3240,1760,2197,16488,1625,12547,6
2014/11/20,3589,1952,2416,17967,1774,13805,7
2014/11/20,3725,1974,2527,18539,1850,13982,8
2014/11/20,3693,1919,2507,18286,1892,13343,9
2014/11/20,3617,1781,2466,18057,1907,12730,10
2014/11/20,3602,1701,2449,17971,1938,12044,11
2014/11/20,3547,1641,2425,17536,1935,11479,12
2014/11/20,3513,1647,2393,17256,1897,11037,13
2014/11/20,3459,1629,2378,17034,1865,10719,14
2014/11/20,3403,1583,2349,16830,1882,10580,15
2014/11/20,3407,1572,2335,16712,1855,10609,16
2014/11/20,3454,1650,2361,17117,1910,11010,17
2014/11/20,3682,1834,2526,18067,1995,12152,18
2014/11/20,3795,1991,2587,18582,2002,12368,19
2014/11/20,3772,2035,2569,18709,2004,12495,20
2014/11/20,3738,2102,2522,18640,1965,12349,21
2014/11/20,3631,2076,2459,18207,1860,11958,22
2014/11/20,3442,2007,2331,17509,1793,11338,23
2014/11/21,3263,1966,2204,16777,1690,10781,0
2014/11/21,3149,1919,2129,16307,1622,10570,1
2014/11/21,3108,1941,2086,16139,1574,10530,2
2014/11/21,3109,1956,2065,16170,1538,10589,3
2014/11/21,3136,1985,2090,16305,1570,10885,4
2014/11/21,3220,2077,2139,16714,1630,11433,5
2014/11/21,3435,2217,2285,17664,1709,12452,6
2014/11/21,3751,2405,2509,19241,1847,13831,7
2014/11/21,3859,2436,2610,19937,1878,14312,8
2014/11/21,3792,2271,2571,19585,1890,13673,9
2014/11/21,3702,1977,2518,18897,1941,13189,10
2014/11/21,3610,1815,2465,18349,1944,12756,11
2014/11/21,3516,1741,2400,17815,1905,12390,12
2014/11/21,3438,1658,2346,17277,1894,11952,13
2014/11/21,3385,1592,2309,16931,1888,11741,14
2014/11/21,3344,1533,2229,16632,1850,11621,15
2014/11/21,3292,1485,2195,16462,1823,11762,16
2014/11/21,3347,1554,2223,16760,1879,12362,17
2014/11/21,3568,1732,2355,17950,1961,13619,18
2014/11/21,3662,1871,2429,18456,1941,13862,19
2014/11/21,3632,1900,2409,18510,1899,13825,20
2014/11/21,3559,1936,2372,18421,1834,13786,21
2014/11/21,3493,1917,2311,18149,1811,13470,22
